id,"name","description","chebi_name","chebi_id","created_at","updated_at",creator_id,updater_id,"chebi_definition"
963,"Gram(-)icide",NULL,"antibacterial agent","33282","2012-04-10 10:05:29","2015-10-27 17:52:44",NULL,NULL,"A substance that kills or slows the growth of bacteria."
964,"glutathione-S-transferase inducer","An agent that stimulates the activity of glutathione S-transferase enzymes.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:15",NULL,NULL,NULL
965,"glucuronosyltransferase inducer","An agent that stimulates the activity of glucuronosyltransferase, an enzyme that catalyzes the transfer of the glucuronic acid component of UDP-glucuronic acid to a small hydrophobic molecule,  a glucuronidation reaction.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:15",NULL,NULL,NULL
966,"GPTase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:29","2015-10-27 17:52:44",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
967,"hallucinogen",NULL,"hallucinogen","35499","2012-04-10 10:05:29","2015-10-29 22:44:27",NULL,NULL,"Drugs capable of inducing illusions, hallucinations, delusions, paranoid ideations and other alterations of mood and thinking."
968,"hallucinogenic","An agent that causes hallucinations, perception anomalies, and other substantial subjective changes in thoughts, emotion, and consciousness.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:12",NULL,NULL,NULL
969,"HDL-genic","An agent that stimulates production of HDL, or 'good cholesterol'.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:15",NULL,NULL,NULL
970,"hematopoietic","Pertaining to hematopoiesis, the production of all types of blood cells.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:18",NULL,NULL,NULL
971,"heme-sparing",NULL,NULL,NULL,"2012-04-10 10:05:29","2012-04-10 10:05:29",NULL,NULL,NULL
972,"hemoglobin inducer","An agent that stimulates production of hemoglobin.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:15",NULL,NULL,NULL
973,"hemolytic","An agent that ruptures red blood cells.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:15",NULL,NULL,NULL
974,"hemopoietic","An agent that induces formation of red blood cells.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:12",NULL,NULL,NULL
975,"hemorrhagic",NULL,"hematologic agent","50248","2012-04-10 10:05:29","2015-10-27 17:52:45",NULL,NULL,"Drug that acts on blood and blood-forming organs and those that affect the hemostatic system."
976,"hemostat","An agent that controls bleeding.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:12",NULL,NULL,NULL
977,"hemostatic","An agent that arrests the flow of blood within the vessels.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:11",NULL,NULL,NULL
978,"hepatocarcinogenic",NULL,"carcinogenic agent","50903","2012-04-10 10:05:29","2015-10-27 17:52:46",NULL,NULL,"A role played by a chemical compound which is known to  induce a process of carcinogenesis  by corrupting  normal cellular pathways, leading to the acquistion of tumoral capabilities."
979,"hepatomagenic","Related to, or causing, abnormal growth of liver tissue or cancer.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:19",NULL,NULL,NULL
980,"hepatomegalic",NULL,"aetiopathogenetic role","52209","2012-04-10 10:05:29","2015-10-27 17:52:46",NULL,NULL,"A role played by the molecular entity or part thereof which causes the development of a pathological process."
981,"hepatoprotective",NULL,"hepatoprotective agent","62868","2012-04-10 10:05:29","2015-10-27 17:52:47",NULL,NULL,"Any compound that is able to prevent damage to the liver."
982,"hepatoregenerative",NULL,"hepatoprotective agent","62868","2012-04-10 10:05:29","2015-10-27 17:52:47",NULL,NULL,"Any compound that is able to prevent damage to the liver."
983,"hepatotonic",NULL,NULL,NULL,"2012-04-10 10:05:29","2012-04-10 10:05:29",NULL,NULL,NULL
984,"hepatotoxic",NULL,"hepatotoxic agent","50908","2012-04-10 10:05:29","2015-10-27 17:52:48",NULL,NULL,"A role played by a chemical compound exihibiting itself through the ability to induce damage to the liver in animals."
985,"hepatotropic","An agent that has a special affinity for or exerting a specific effect on the liver.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:12",NULL,NULL,NULL
986,"herbicide",NULL,"herbicide","24527","2012-04-10 10:05:29","2015-10-27 17:52:49",NULL,NULL,"A substance used to destroy plant pests."
987,"herbistat","A herbal preparation used for skin ailments, such as cuts, bites or infections.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:10",NULL,NULL,NULL
988,"herpetifuge",NULL,"pesticide","25944","2012-04-10 10:05:29","2015-10-27 17:52:49",NULL,NULL,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
989,"HIF-1alpha inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:29","2015-10-27 17:52:50",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
990,"hirudicide","An agent destructive to leeches.
",NULL,NULL,"2012-04-10 10:05:29","2015-11-11 02:32:11",NULL,NULL,NULL
991,"histamine inhibitor",NULL,"histamine antagonist","37956","2012-04-10 10:05:29","2015-10-27 17:52:50",NULL,NULL,"Histamine antagonists are the drugs that bind to but do not activate histamine receptors, thereby blocking the actions of histamine or histamine agonists."
992,"histaminic","Pertaining to histamines,  physiologically active amines found in plant and animal tissue and released from mast cells as part of an allergic reaction in humans. They stimulates gastric secretion and cause dilation of capillaries, constriction of bronchial smooth muscle, and decreased blood pressure.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:18",NULL,NULL,NULL
993,"histidine-kinase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:51",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
994,"HIV-reverse-transcriptase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:51",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
995,"hormonal",NULL,"hormone","24621","2012-04-10 10:05:30","2015-10-27 17:52:52",NULL,NULL,"Originally referring to an endogenous compound that is formed in specialized organ or group of cells and carried to another organ or group of cells, in the same organism, upon which it has a specific regulatory function, the term is now commonly used to include non-endogenous, semi-synthetic and fully synthetic analogues of such compounds."
996,"hormone",NULL,"hormone","24621","2012-04-10 10:05:30","2015-10-27 17:52:52",NULL,NULL,"Originally referring to an endogenous compound that is formed in specialized organ or group of cells and carried to another organ or group of cells, in the same organism, upon which it has a specific regulatory function, the term is now commonly used to include non-endogenous, semi-synthetic and fully synthetic analogues of such compounds."
997,"humectant",NULL,"food humectant","77969","2012-04-10 10:05:30","2015-10-29 22:44:35",NULL,NULL,"A humectant that is used as a food additive to prevent foodstuffs from drying out."
998,"hyaluronidase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:53",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
999,"hydrocholerectic",NULL,NULL,NULL,"2012-04-10 10:05:30","2012-04-10 10:05:30",NULL,NULL,NULL
1000,"hydrogen-peroxide inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:30","2015-10-27 17:52:53",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1001,"hydroperoxidase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:54",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1002,"hypercalcuric",NULL,NULL,NULL,"2012-04-10 10:05:30","2012-04-10 10:05:30",NULL,NULL,NULL
1003,"hypercholesterolemic","Pertaining to, or having the condition hypercholesterolemia, the presence of excessive cholesterol in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:18",NULL,NULL,NULL
1004,"hyperemic","An agent that increases the quantity of blood flow to a body part (engorgement)
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:12",NULL,NULL,NULL
1005,"hyperglycemic",NULL,"hyperglycemic agent","76916","2012-04-10 10:05:30","2015-10-29 22:44:37",NULL,NULL,"A drug which increases the blood glucose level."
1006,"hyperpyrexic","Pertaining to, or having, extremely high fever.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1007,"hypertensive","Pertaining to, or having, high blood pressure, or arterial hypertension.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1008,"hyperthermic","Pertaining to, or having, unusually high body temperature.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1009,"hyperthyroid","A disorder in which the thyroid gland makes and releases more thyroid hormone than the body needs.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:10",NULL,NULL,NULL
1010,"hypertrichotic","Pertaining to, or having, abnormal amount of hair growth over the body.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:18",NULL,NULL,NULL
1011,"hyperuricemic","An agent that increases uric acid levels in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:12",NULL,NULL,NULL
1012,"hypnotic","An agent, such as a psychoactive drug, that induces sleep and is used in the treatment of insomnia (sleeplessness), or surgical anesthesia.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:17",NULL,NULL,NULL
1013,"hypoammonemic","Pertaining to, or having, abnormally high levels of ammonia in the blood, a dangerous condition that may lead to encephalopathy and death.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1014,"hypoarginanemic",NULL,NULL,NULL,"2012-04-10 10:05:30","2012-04-10 10:05:30",NULL,NULL,NULL
1015,"hypocalcemic","Pertaining to, or having, low serum calcium levels in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1016,"hypocholesterolemic","Pertaining to, or having, abnormally low levels of cholesterol in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1017,"hypoglycemic",NULL,"hypoglycemic agent","35526","2012-04-10 10:05:30","2015-10-29 22:44:42",NULL,NULL,"A drug which lowers the blood glucose level."
1018,"hypokalemic","Pertaining to, or having, abnormally low potassium levels in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1019,"hypolipemic","An agent, or drug, used to treat hyperlipidemias by lowering lipid levels.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:17",NULL,NULL,NULL
1020,"hypolipidemic","An agent, or drug, used to treat hyperlipidemias by lowering lipid levels.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:17",NULL,NULL,NULL
1021,"hypotensive","Pertaining to, or having, abnormally low blood pressure.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1022,"hypothalmic depressant","An agent that reduces hypothalamus activity, the portion of the brain that controls activity of the pituitary gland.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:14",NULL,NULL,NULL
1023,"hypothermic","Pertaining to, or having, abnormally low body temperature.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1024,"hypotriglyceridemic","Pertaining to, or having, abnormally low levels of triglycerides in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1025,"hypouricemic","Pertaining to, or having, abnormally low levels of uric acid in the blood.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:19",NULL,NULL,NULL
1026,"ICAM-1 inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:30","2015-10-27 17:52:54",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1027,"I-kappa-B-alpha-phosphorylation inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:30","2015-10-27 17:52:55",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1028,"IKB-kinase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:55",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1029,"IKK inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:56",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1030,"ileorelaxant","An agent that reduces the muscular action of the ileum.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:14",NULL,NULL,NULL
1031,"immunomodulator",NULL,"immunomodulator","50846","2012-04-10 10:05:30","2015-10-27 17:52:57",NULL,NULL,"Biologically active substance whose activity affects or plays a role in the functioning of the immune system."
1032,"immunostimulant",NULL,"immunological adjuvant","50847","2012-04-10 10:05:30","2015-10-27 17:52:57",NULL,NULL,"A substance that augments, stimulates, activates, potentiates, or modulates the immune response at either the cellular or humoral level. A classical agent (Freund's adjuvant, BCG, Corynebacterium parvum, et al.) contains bacterial antigens. It could also be endogenous (e.g., histamine, interferon, transfer factor, tuftsin, interleukin-1). Its mode of action is either non-specific, resulting in increased immune responsiveness to a wide variety of antigens, or antigen-specific, i.e., affecting a restricted type of immune response to a narrow group of antigens. The therapeutic efficacy is related to its antigen-specific immunoadjuvanticity."
1033,"immunosuppressant",NULL,"immunosuppressive agent","35705","2012-04-10 10:05:30","2015-10-27 17:52:58",NULL,NULL,"An agent that suppresses immune function by one of several mechanisms of action. Classical cytotoxic immunosuppressants act by inhibiting DNA synthesis. Others may act through activation of T-cells or by inhibiting the activation of helper cells. In addition, an immunosuppressive agent is a role played by a compound which is exhibited by a capability to diminish the extent and/or voracity of an immune response."
1034,"inflammatory","An agent that causes inflammation of a part of the body.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:12",NULL,NULL,NULL
1035,"inhalant","A substance whose volatile vapors or gases are taken in via the nose and trachea.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:10",NULL,NULL,NULL
1036,"iNOS inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:30","2015-10-27 17:52:58",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1037,"inotropic","An agent that alters the force or energy of muscular contractions. Negatively inotropic agents weaken the force of muscular contractions. Positively inotropic agents increase the strength of muscular contraction.
",NULL,NULL,"2012-04-10 10:05:30","2015-11-11 02:32:11",NULL,NULL,NULL
