"CustomerKey","MaritalStatus","Gender","EstimatedYearlyIncome","SentimentRating","WebActivity","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity"
20093,"M","F",40000,1,0,1,56,1,1,2,0.1,2
20094,"M","F",30000,1,0,2,54,0,1,2,0.0,2
20095,"M","F",30000,1,0,2,55,0,0,2,0.0,2
20096,"M","M",30000,2,0,2,55,0,0,2,0.0,2
20097,"M","F",40000,1,0,1,55,1,0,2,0.0,3
20098,"M","F",30000,2,0,2,53,0,1,2,0.0,2
20099,"M","M",30000,2,0,2,54,0,0,2,0.0,3
20100,"S","M",30000,2,0,2,54,0,0,2,0.1,3
20101,"M","M",30000,2,0,2,54,0,1,2,0.1,3
20102,"M","F",30000,2,0,2,54,0,1,2,0.1,3
20103,"M","M",40000,1,0,1,53,0,1,2,0.0,3
20104,"M","M",30000,2,0,2,53,0,1,2,0.1,2
20105,"M","F",30000,2,0,2,53,0,1,2,0.0,3
20106,"M","F",30000,2,0,2,53,0,0,2,0.0,3
20107,"M","F",40000,1,0,1,53,0,0,2,0.0,3
20108,"M","M",40000,2,0,1,51,1,1,2,0.1,2
20109,"S","F",40000,2,0,1,52,1,1,2,0.1,2
20110,"M","M",40000,2,0,1,52,1,1,2,0.1,2
20111,"M","F",40000,2,0,1,52,1,1,2,0.1,2
20112,"S","F",80000,5,0,0,52,0,1,2,0.1,2
20113,"M","F",80000,4,0,0,52,0,1,2,0.0,3
20114,"M","M",80000,4,0,0,52,0,1,2,0.1,3
20115,"M","F",40000,2,0,1,51,0,1,2,0.0,3
20116,"M","F",60000,4,0,0,51,0,1,2,0.1,2
20117,"M","M",50000,0,0,0,38,0,1,2,0.0,3
20118,"M","F",50000,0,0,0,38,1,1,2,0.1,3
20119,"M","M",40000,0,0,0,37,0,1,2,0.0,3
20120,"S","M",40000,1,0,0,37,0,1,2,0.1,3
20121,"M","M",40000,1,0,0,37,0,1,2,0.0,3
20122,"M","M",40000,1,0,0,36,0,0,2,0.1,3
20123,"M","M",40000,1,0,0,37,0,1,2,0.1,3
20124,"M","F",40000,1,0,0,37,0,1,2,0.0,3
20125,"M","F",60000,1,0,0,39,0,1,2,0.1,3
20126,"M","M",60000,1,0,0,38,0,1,2,0.1,3
20127,"M","M",60000,1,0,0,39,0,1,2,0.1,3
20128,"M","M",60000,1,0,0,39,0,1,2,0.0,3
20129,"S","F",60000,1,0,0,38,0,1,2,0.1,3
20130,"M","M",60000,1,0,0,39,0,1,2,0.0,3
20131,"M","F",10000,1,0,0,46,0,1,3,0.0,3
20132,"M","F",10000,1,0,0,48,0,1,3,0.0,1
20133,"M","M",20000,1,0,0,48,0,1,3,0.0,1
20134,"M","M",20000,1,0,0,48,0,1,3,0.0,2
20135,"M","F",10000,1,0,0,49,0,1,3,0.0,2
20136,"M","F",10000,1,0,0,48,0,1,3,0.0,1
20137,"M","M",10000,1,0,0,49,0,1,3,0.0,1
20138,"M","F",20000,1,0,0,75,0,1,3,0.0,1
20139,"M","M",10000,0,0,0,31,0,1,2,0.0,2
20140,"M","M",10000,1,0,0,52,0,1,3,0.0,1
20141,"M","F",20000,1,0,0,51,0,1,3,0.0,1
20142,"M","F",10000,2,0,0,53,0,1,3,0.0,1
20143,"M","M",10000,2,0,0,54,0,1,3,0.0,1
20144,"M","M",10000,2,0,0,54,0,1,3,0.0,1
20145,"M","M",10000,2,0,1,55,1,1,3,0.0,1
20146,"M","F",10000,2,0,1,70,0,1,3,0.2,1
20147,"M","F",30000,1,0,0,69,0,1,3,0.0,1
20148,"M","M",10000,3,0,1,68,0,1,3,0.0,2
20149,"M","F",30000,1,0,0,68,1,1,3,0.0,1
20150,"M","M",40000,1,0,0,67,1,1,3,0.0,2
20151,"M","F",10000,0,0,1,30,1,1,1,0.2,2
20152,"M","M",10000,0,0,1,30,1,1,1,0.2,1
20153,"M","F",10000,0,0,1,31,0,1,1,0.0,1
20154,"S","M",10000,0,0,1,32,1,0,1,0.0,1
20155,"M","M",10000,0,0,1,33,0,0,1,0.2,1
20156,"S","M",10000,0,0,2,33,1,1,1,0.0,1
20157,"M","F",10000,0,0,2,33,1,0,1,0.0,1
20158,"S","M",10000,1,1,0,31,1,0,1,0.2,1
20159,"M","M",20000,0,0,0,31,1,0,1,0.0,1
20160,"S","M",20000,0,0,0,31,1,1,1,0.0,2
20161,"S","M",20000,1,0,0,67,0,1,3,0.1,2
20162,"M","F",20000,2,0,1,67,1,1,3,0.0,1
20163,"M","F",20000,2,0,1,67,1,1,3,0.1,1
20164,"M","M",30000,1,0,0,67,1,1,3,0.0,1
20165,"M","F",30000,1,0,0,67,1,1,3,0.0,2
20166,"S","F",30000,4,0,0,49,1,1,3,0.0,2
20167,"S","M",30000,4,0,0,49,1,1,3,0.0,2
20168,"M","F",10000,1,1,1,50,0,1,3,0.2,2
20169,"S","M",20000,1,1,0,50,0,1,3,0.1,1
20170,"M","M",30000,3,0,0,50,1,0,3,0.0,1
20171,"M","F",20000,2,0,1,51,1,1,3,0.0,2
20172,"S","F",30000,3,0,0,50,1,1,3,0.0,1
20173,"M","M",40000,1,1,0,34,1,1,3,0.1,2
20174,"M","M",20000,0,0,2,37,0,1,3,0.0,3
20175,"S","F",30000,0,0,1,36,1,0,3,0.2,1
20176,"S","M",20000,0,0,2,29,0,0,3,0.1,2
20177,"S","M",20000,0,0,2,29,0,0,3,0.1,1
20178,"S","F",20000,0,0,2,30,0,1,3,0.0,1
20179,"S","F",30000,0,0,1,32,0,0,3,0.1,1
20180,"M","F",70000,1,0,1,48,1,0,2,0.2,1
20181,"M","F",70000,1,0,1,48,1,1,2,0.2,3
20182,"M","F",70000,1,0,1,48,1,1,2,0.0,3
20183,"M","F",70000,1,0,1,47,1,1,2,0.2,3
20184,"M","F",40000,4,3,2,49,0,1,2,0.0,3
20185,"S","M",40000,4,3,3,49,0,1,2,0.5,3
20186,"M","M",40000,4,2,2,49,1,1,2,0.2,3
20187,"M","M",60000,1,0,1,49,1,1,2,0.2,3
20188,"M","F",60000,1,0,1,49,1,1,2,0.0,3
20189,"S","F",50000,0,0,1,43,0,1,2,0.0,3
20190,"S","F",50000,0,0,1,43,1,0,2,0.2,3
20191,"S","M",60000,0,0,1,43,1,1,2,0.2,3
20192,"S","F",60000,0,0,1,43,1,1,2,0.0,4
20193,"S","F",60000,0,0,1,43,1,0,2,0.0,4
20194,"M","M",60000,1,0,1,49,1,0,2,0.2,4
20195,"M","M",60000,1,0,1,50,1,1,2,0.0,3
20196,"M","M",60000,1,0,1,49,1,0,2,0.2,3
20197,"M","F",60000,1,0,1,50,1,1,2,0.2,3
20198,"S","F",60000,4,3,0,51,1,1,2,0.2,3
20199,"M","F",70000,1,0,1,51,1,1,2,0.0,4
20200,"M","M",70000,2,0,1,51,1,1,2,0.0,4
20201,"M","F",70000,5,5,3,51,0,1,2,1.0,4
20202,"M","F",70000,5,5,3,50,0,1,2,1.0,4
20203,"M","M",80000,1,0,0,51,0,1,2,0.0,4
20204,"M","F",80000,2,0,0,51,1,1,2,0.0,4
20205,"S","M",60000,3,2,0,52,1,1,2,0.0,4
20206,"M","F",60000,1,0,1,52,1,0,2,0.0,4
20207,"M","M",60000,1,0,1,52,1,1,2,0.2,4
20208,"M","M",60000,1,0,1,52,1,1,2,0.2,4
20209,"M","F",60000,1,0,1,52,1,1,2,0.0,4
20210,"M","F",80000,5,0,0,52,1,1,2,0.0,4
20211,"M","M",60000,2,2,1,42,1,1,1,0.2,4
20212,"M","F",80000,4,4,1,40,0,1,1,0.0,4
20213,"S","F",80000,4,4,1,40,1,1,1,0.0,5
20214,"S","F",60000,2,2,1,42,1,1,1,0.0,5
20215,"S","F",60000,2,2,1,41,1,0,1,0.0,4
20216,"M","M",60000,2,2,1,42,1,0,1,0.2,4
20217,"M","F",70000,5,5,3,43,1,1,1,1.0,4
20218,"M","M",70000,5,5,3,43,0,0,1,1.0,4
20219,"M","F",110000,1,0,0,40,1,0,1,0.0,4
20220,"S","F",110000,1,0,0,41,1,0,1,0.0,5
20221,"M","F",120000,1,0,0,41,1,1,1,0.0,5
20222,"M","F",70000,5,5,3,42,0,0,1,1.0,5
20223,"M","M",70000,5,5,4,43,0,0,1,1.0,4
20224,"M","M",80000,5,5,3,44,0,1,1,0.0,4
20225,"S","F",90000,0,0,0,43,1,0,1,0.0,5
20226,"M","F",90000,0,0,0,44,1,1,1,0.0,4
20227,"M","M",90000,2,0,0,43,1,1,1,0.2,4
20228,"M","M",100000,0,0,0,44,1,1,1,0.2,4
20229,"M","M",60000,2,2,1,45,0,1,1,0.2,5
20230,"M","M",60000,3,3,1,45,0,1,1,0.5,4
20231,"S","M",70000,0,0,1,45,0,1,1,0.5,4
20232,"M","M",60000,3,3,2,46,0,0,1,0.5,4
20233,"S","F",60000,3,3,2,46,0,1,1,0.5,4
20234,"S","M",60000,4,4,3,45,0,1,1,1.0,4
20235,"S","M",60000,4,4,3,46,0,1,1,0.5,4
20236,"S","M",60000,3,2,2,47,1,1,1,0.0,4
20237,"M","M",70000,0,0,1,47,0,0,1,0.0,4
20238,"S","F",90000,2,0,0,42,1,0,1,0.1,4
20239,"M","F",90000,2,0,0,42,1,1,1,0.2,4
20240,"M","F",60000,1,0,1,49,0,1,1,0.5,4
20241,"M","M",60000,1,0,1,49,1,1,1,0.0,3
20242,"M","M",120000,5,0,2,79,1,0,1,0.0,3
20243,"S","F",100000,0,0,1,44,0,0,1,0.5,5
20244,"S","F",100000,0,0,1,44,1,0,1,0.1,5
20245,"S","M",100000,0,0,1,44,1,0,1,0.2,5
20246,"M","F",100000,0,0,1,44,1,1,1,0.2,5
20247,"S","F",100000,0,0,1,44,1,0,1,0.2,4
20248,"M","F",60000,1,0,1,50,0,0,1,0.5,4
20249,"S","F",60000,1,0,1,50,1,1,1,0.5,3
20250,"M","M",60000,1,0,1,50,0,1,1,0.5,3
20251,"M","M",60000,1,0,1,50,0,1,1,0.5,3
20252,"M","M",60000,1,0,1,50,0,1,1,0.5,3
20253,"S","F",70000,0,0,1,45,1,1,1,0.5,3
20254,"S","F",80000,5,5,4,45,0,0,1,0.1,4
20255,"M","F",80000,5,5,4,45,0,1,1,0.1,4
20256,"S","M",70000,0,0,1,46,1,1,1,0.5,4
20257,"S","M",70000,0,0,1,46,0,0,1,0.5,4
20258,"S","F",70000,0,0,1,47,1,0,1,0.0,4
20259,"S","F",70000,0,0,2,47,1,0,1,0.5,4
20260,"S","M",60000,1,0,1,48,1,0,1,0.5,4
20261,"M","F",60000,1,0,1,48,1,1,1,0.5,3
20262,"M","M",70000,5,4,2,48,0,1,1,0.5,3
20263,"S","M",70000,5,4,2,47,0,1,1,0.5,3
20264,"S","M",60000,1,0,1,48,1,1,1,0.5,3
20265,"M","M",60000,1,0,1,49,0,1,1,0.5,3
20266,"M","F",70000,5,4,2,49,0,1,1,0.0,3
20267,"M","F",70000,5,4,3,50,0,0,1,0.5,3
20268,"M","M",70000,5,4,3,50,0,1,1,0.5,3
20269,"M","M",10000,2,1,2,60,0,1,1,0.0,3
20270,"M","M",30000,0,0,2,34,0,0,2,0.5,3
20271,"S","M",30000,0,0,2,34,0,1,2,0.0,3
20272,"S","M",40000,0,0,2,35,0,0,2,0.0,3
20273,"S","F",40000,0,0,2,33,0,0,2,0.5,3
20274,"M","M",40000,0,0,2,34,0,1,2,0.5,3
20275,"M","F",30000,0,0,2,30,0,1,2,0.0,3
20276,"S","F",30000,0,0,2,30,0,0,2,0.5,3
20277,"M","F",30000,2,0,2,73,0,1,1,0.0,3
20278,"M","F",40000,0,0,2,33,0,0,2,0.5,2
20279,"S","M",40000,0,0,2,33,0,1,2,0.5,3
20280,"S","M",30000,0,0,2,31,0,1,2,0.5,3
20281,"S","M",40000,0,0,2,31,1,0,2,0.0,2
20282,"S","F",40000,2,0,2,71,0,0,1,0.5,3
20283,"M","F",40000,2,0,2,69,1,1,1,0.5,5
20284,"S","F",60000,2,0,1,67,1,1,1,0.5,5
20285,"M","M",40000,0,0,2,33,0,1,2,0.5,5
20286,"S","F",40000,0,0,1,33,0,1,2,0.1,3
20287,"S","F",40000,0,0,1,33,0,0,2,0.5,3
20288,"S","M",40000,0,0,1,34,0,1,2,0.1,3
20289,"S","F",40000,0,0,1,34,0,0,2,0.1,3
20290,"S","M",40000,0,0,1,33,0,0,2,0.1,3
20291,"S","F",40000,0,0,2,34,1,0,2,0.1,3
20292,"S","F",30000,0,0,1,36,0,0,2,0.1,3
20293,"S","F",30000,0,0,1,36,0,0,2,0.5,3
20294,"S","F",30000,0,0,1,36,0,1,2,0.1,3
20295,"M","M",60000,0,0,1,36,1,0,2,0.1,3
20296,"S","F",60000,0,0,1,37,1,0,2,0.1,3
20297,"S","F",130000,0,0,2,43,1,0,2,0.0,3
20298,"S","M",150000,0,0,0,43,0,0,2,0.2,5
20299,"M","F",90000,4,4,1,41,0,0,2,0.1,5
20300,"S","M",90000,4,4,2,42,0,1,2,0.1,5
20301,"M","F",90000,4,4,3,41,0,0,2,0.0,3
20302,"S","F",130000,1,0,3,41,1,1,2,0.0,3
20303,"M","M",160000,1,0,1,42,1,0,2,0.5,5
20304,"S","M",40000,0,0,2,31,1,1,2,0.1,5
20305,"S","M",30000,0,0,1,30,0,0,2,0.5,3
20306,"S","F",30000,0,0,1,30,0,0,2,0.5,3
20307,"S","F",30000,0,0,1,31,0,0,2,0.5,3
20308,"M","F",30000,0,0,1,30,0,1,2,0.5,3
20309,"M","F",10000,5,0,4,65,0,1,1,0.5,3
20310,"S","M",60000,0,0,1,31,1,1,2,0.5,3
20311,"M","M",60000,0,0,1,31,0,1,2,0.1,3
20312,"M","M",40000,0,0,2,32,0,0,2,0.1,3
20313,"S","M",40000,0,0,1,31,0,0,2,0.1,2
20314,"M","M",10000,2,1,2,62,0,0,1,0.1,3
20315,"S","M",40000,0,0,1,32,0,0,2,0.5,3
20316,"S","F",20000,4,0,2,64,0,1,1,0.5,3
20317,"M","M",20000,4,0,2,64,0,1,1,0.1,3
20318,"M","F",60000,1,1,0,38,1,0,2,0.1,3
20319,"M","M",60000,1,1,0,38,1,1,2,0.1,3
20320,"M","F",60000,1,1,0,39,1,1,2,0.1,3
20321,"M","F",60000,1,1,0,39,1,1,2,0.1,3
20322,"S","F",90000,0,0,1,47,0,1,2,1.0,3
20323,"S","M",90000,0,0,2,47,1,1,2,0.0,4
20324,"M","F",100000,0,2,2,47,1,0,2,0.2,4
20325,"S","M",130000,3,2,4,47,0,1,2,0.1,4
20326,"M","F",130000,3,2,4,47,0,0,2,0.1,5
20327,"M","F",130000,3,2,4,47,0,1,2,0.1,5
20328,"M","F",150000,2,0,4,46,0,1,2,0.0,5
20329,"M","M",160000,1,1,4,46,0,1,2,0.0,5
20330,"M","M",80000,5,4,2,48,0,1,2,0.5,5
20331,"M","M",90000,5,4,4,48,0,1,2,0.5,4
20332,"M","M",90000,5,4,4,48,0,1,2,0.5,4
20333,"S","F",100000,1,2,3,47,0,1,2,0.1,4
20334,"M","M",110000,1,3,1,48,0,0,2,0.5,4
20335,"S","M",110000,1,3,3,48,0,1,2,0.1,5
20336,"M","M",110000,1,3,3,47,0,0,2,0.1,5
20337,"M","M",120000,1,3,4,48,1,1,2,0.5,5
20338,"S","F",130000,1,2,4,48,0,1,2,0.0,4
20339,"M","F",130000,1,2,4,48,1,0,2,0.2,5
20340,"M","F",130000,1,2,4,48,1,1,2,0.2,5
20341,"M","M",70000,5,4,3,49,0,1,2,0.5,5
20342,"M","F",80000,5,4,3,49,0,1,2,0.1,4
20343,"M","F",90000,4,3,1,49,0,1,2,0.1,4
20344,"M","F",110000,1,3,3,48,0,1,2,0.2,4
20345,"S","F",110000,1,3,3,49,1,1,2,0.5,5
20346,"S","F",130000,1,3,3,49,1,1,2,0.0,5
20347,"M","F",160000,1,2,4,49,1,0,2,0.2,5
20348,"S","F",160000,1,3,2,49,1,1,2,0.0,5
20349,"M","F",60000,2,0,2,54,0,0,2,0.5,5
20350,"M","F",60000,2,0,2,55,1,0,2,0.1,4
20351,"M","F",70000,4,3,0,55,0,0,2,0.5,4
20352,"M","F",70000,4,3,0,55,0,1,2,0.5,4
20353,"S","F",80000,2,0,2,55,0,1,2,0.1,4
20354,"M","M",80000,2,0,2,55,0,0,2,0.1,3
20355,"S","F",80000,2,0,2,56,0,0,2,0.1,3
20356,"M","M",40000,3,0,2,75,0,0,2,0.1,3
20357,"M","F",50000,2,0,2,75,0,0,2,0.5,4
20358,"M","M",50000,2,0,2,75,0,1,2,0.1,5
20359,"M","F",60000,2,0,2,75,0,1,2,0.5,5
20360,"M","F",120000,1,3,4,75,0,1,2,0.2,5
20361,"M","M",50000,2,0,2,74,0,1,2,0.5,5
20362,"M","M",60000,2,0,2,73,0,1,2,0.1,5
20363,"S","M",90000,4,0,2,74,0,0,2,0.5,5
20364,"M","F",130000,2,3,3,74,0,1,2,0.2,5
20365,"M","M",90000,4,3,2,50,0,1,2,0.5,5
20366,"M","M",120000,1,3,4,50,0,1,2,0.2,4
20367,"M","F",120000,4,4,2,50,0,1,2,0.2,4
20368,"S","M",80000,2,0,2,56,0,0,2,0.5,4
20369,"S","M",80000,2,0,2,56,0,1,2,0.5,3
20370,"M","M",70000,3,0,2,56,0,1,2,0.5,3
20371,"M","F",60000,2,0,2,56,1,1,2,0.5,3
20372,"M","F",60000,2,0,2,55,1,1,2,0.1,3
20373,"M","F",60000,2,0,2,56,1,0,2,0.1,3
20374,"M","M",60000,2,0,2,56,1,0,2,0.1,3
20375,"S","F",70000,3,0,2,57,1,0,2,0.5,3
20376,"S","F",70000,3,0,2,56,1,1,2,0.5,5
20377,"M","M",70000,3,0,2,57,1,1,2,0.5,5
20378,"M","M",60000,3,0,2,73,0,1,2,0.1,5
20379,"S","F",60000,3,0,2,72,0,1,2,1.0,5
20380,"M","F",60000,3,0,2,73,0,1,2,1.0,5
20381,"M","M",60000,3,0,2,72,0,1,2,1.0,5
20382,"M","M",70000,5,0,2,72,1,1,2,1.0,5
20383,"S","M",60000,3,0,2,71,0,1,2,1.0,5
20384,"M","M",60000,3,0,2,71,0,1,2,0.1,5
20385,"M","M",70000,5,0,2,70,1,0,2,1.0,5
20386,"M","F",70000,5,0,2,70,1,1,2,1.0,5
20387,"M","M",60000,3,0,2,69,1,1,2,0.1,5
20388,"M","F",70000,5,0,2,69,0,0,2,0.1,5
20389,"M","M",70000,5,0,2,70,0,0,2,1.0,5
20390,"S","M",70000,5,0,2,70,0,1,2,1.0,5
20391,"M","F",70000,5,0,2,70,0,1,2,0.1,5
20392,"M","F",80000,4,0,2,70,0,1,2,0.5,5
20393,"S","F",80000,4,0,2,70,0,1,2,0.5,5
20394,"M","F",50000,4,0,2,69,1,1,2,0.1,5
20395,"S","F",50000,4,0,2,69,1,1,2,0.1,5
20396,"S","M",50000,4,0,2,69,0,0,2,1.0,5
20397,"M","M",50000,4,0,2,69,0,1,2,1.0,5
20398,"S","F",70000,5,0,2,69,0,1,2,1.0,5
20399,"M","M",50000,4,0,2,68,1,1,2,0.1,5
20400,"M","F",50000,4,0,2,68,1,1,2,0.1,5
20401,"M","F",50000,4,0,2,68,1,1,2,0.1,5
20402,"M","M",20000,4,0,2,64,0,1,1,0.1,5
20403,"M","M",20000,4,0,2,64,0,0,1,0.1,3
20404,"S","M",10000,2,1,2,62,0,0,1,0.5,3
20405,"S","M",70000,0,0,2,32,1,1,2,0.0,2
20406,"M","F",20000,2,1,2,62,0,0,1,0.1,3
20407,"M","M",20000,2,1,2,61,0,1,1,0.5,2
20408,"S","M",40000,0,0,2,33,0,1,2,0.5,2
20409,"S","F",40000,0,0,2,32,0,1,2,0.5,2
20410,"M","M",40000,0,0,2,33,0,1,2,0.5,3
20411,"M","M",60000,0,0,2,33,0,1,2,0.5,3
20412,"M","M",70000,0,0,2,32,1,1,2,0.5,3
20413,"M","F",60000,0,0,2,34,0,1,2,0.5,3
20414,"M","F",60000,0,0,2,33,0,1,2,0.5,3
20415,"M","F",20000,2,1,2,61,0,1,1,0.1,3
20416,"S","M",30000,3,0,2,60,1,1,1,0.5,2
20417,"M","M",30000,3,0,2,60,0,1,1,0.5,2
20418,"M","M",30000,3,0,2,60,1,0,1,0.1,2
20419,"M","M",20000,2,1,2,59,0,0,1,0.5,2
20420,"M","F",30000,3,0,2,59,1,1,1,0.5,2
20421,"S","F",40000,0,0,2,30,0,1,2,0.5,3
20422,"S","F",60000,0,0,2,30,1,1,2,0.5,2
20423,"S","F",30000,3,0,2,58,1,1,1,0.5,3
20424,"M","F",30000,3,0,2,58,1,1,1,0.5,3
20425,"M","F",30000,3,0,2,57,1,1,1,0.5,3
20426,"M","M",30000,3,0,2,58,1,1,1,0.5,3
20427,"S","M",40000,3,0,2,57,1,1,1,0.5,3
20428,"M","M",40000,3,0,2,57,0,1,1,0.1,3
20429,"M","M",40000,3,0,2,57,1,0,1,0.5,3
20430,"M","M",70000,2,0,2,56,1,1,1,0.5,3
20431,"S","M",40000,0,0,2,34,0,1,2,0.5,3
20432,"S","M",40000,0,0,2,35,0,1,2,0.5,3
20433,"M","F",40000,0,0,2,35,0,1,2,0.5,3
20434,"S","M",60000,0,0,2,35,1,1,2,0.1,3
20435,"M","F",60000,0,0,2,34,0,0,2,0.5,3
20436,"S","F",60000,0,0,2,35,1,1,2,0.1,3
20437,"S","F",60000,0,0,2,35,1,0,2,0.1,3
20438,"S","M",60000,0,0,2,34,0,0,2,0.5,3
20439,"M","F",60000,0,0,2,37,0,1,2,0.1,3
20440,"S","F",60000,0,0,2,37,0,0,2,0.1,3
20441,"M","F",60000,0,0,2,36,0,0,2,0.1,3
20442,"M","M",70000,0,0,2,37,1,0,2,0.5,4
20443,"S","M",60000,0,0,2,34,0,1,2,0.1,4
20444,"S","F",80000,2,0,2,55,1,0,1,0.5,4
20445,"M","F",80000,2,0,2,54,1,1,1,0.5,3
20446,"M","M",80000,2,0,2,55,1,1,1,0.5,3
20447,"S","F",80000,2,0,2,54,1,1,1,0.1,3
20448,"M","M",80000,2,0,2,54,1,0,1,0.5,3
20449,"S","F",60000,0,0,2,34,0,1,2,0.1,3
20450,"S","M",70000,2,0,2,53,1,0,1,0.5,4
20451,"S","F",70000,2,0,2,53,1,1,1,0.5,4
20452,"S","F",70000,2,0,2,53,1,1,1,0.5,4
20453,"M","M",100000,1,1,2,52,0,0,1,0.0,4
20454,"S","M",110000,5,1,4,52,0,1,1,0.2,5
20455,"M","M",110000,4,1,4,51,0,1,1,0.2,5
20456,"S","M",130000,0,0,3,52,1,1,1,0.0,5
20457,"M","F",60000,0,0,2,36,0,1,2,0.5,5
20458,"M","M",60000,0,0,2,35,0,1,2,0.5,4
20459,"M","F",60000,0,0,2,36,1,1,2,0.5,4
20460,"M","M",110000,1,2,1,51,0,1,1,0.2,4
20461,"S","F",150000,0,0,1,44,1,1,2,0.0,5
20462,"S","F",160000,0,0,4,44,1,0,2,0.1,5
20463,"M","F",60000,2,0,2,53,1,0,2,0.1,5
20464,"M","F",70000,2,1,0,53,0,0,2,0.0,4
20465,"M","F",80000,2,1,1,53,1,1,2,0.0,4
20466,"M","M",90000,2,0,1,53,0,1,2,0.5,5
20467,"M","F",60000,2,0,2,54,0,1,2,0.5,4
20468,"M","F",60000,2,0,2,54,1,0,2,0.1,4
20469,"M","M",70000,3,0,2,54,0,0,2,0.5,4
20470,"S","F",70000,3,0,2,54,1,0,2,0.5,4
20471,"M","M",50000,2,0,2,78,0,1,2,0.1,4
20472,"S","M",90000,4,4,3,45,1,1,2,0.2,5
20473,"M","M",90000,5,5,3,45,0,1,2,0.0,4
20474,"M","M",100000,3,1,4,45,0,1,2,0.0,4
20475,"M","M",110000,2,2,3,45,0,1,2,0.2,5
20476,"S","F",130000,1,2,1,45,1,1,2,0.0,5
20477,"S","M",130000,2,2,2,45,0,0,2,0.0,5
20478,"M","M",80000,4,3,0,45,0,0,2,0.0,5
20479,"M","M",80000,4,3,0,46,0,0,2,0.2,5
20480,"S","M",40000,3,2,2,48,1,1,2,0.0,5
20481,"M","M",40000,3,2,2,48,1,1,2,0.2,3
20482,"S","F",70000,1,0,1,48,1,1,2,0.2,3
20483,"M","M",70000,1,0,1,48,1,0,2,0.2,4
20484,"S","F",50000,4,0,2,68,1,1,2,0.1,3
20485,"M","M",50000,4,0,2,68,0,0,2,1.0,5
20486,"M","M",60000,3,0,2,68,0,1,2,1.0,5
20487,"M","M",60000,3,0,2,68,0,1,2,1.0,5
20488,"M","F",60000,3,0,2,68,0,1,2,1.0,5
20489,"S","M",70000,5,0,2,68,0,1,2,1.0,5
20490,"M","F",60000,3,0,2,67,0,1,2,1.0,5
20491,"M","M",70000,5,0,2,67,0,1,2,1.0,5
20492,"M","F",70000,5,0,2,67,0,1,2,0.1,5
20493,"M","M",70000,5,0,2,67,0,1,2,0.1,5
20494,"M","M",80000,5,0,2,67,0,1,2,0.5,5
20495,"M","M",80000,5,0,2,67,1,1,2,0.1,5
20496,"M","F",90000,5,0,2,67,1,0,2,0.1,5
20497,"M","F",30000,5,0,2,66,0,0,2,0.1,5
20498,"M","M",40000,4,0,2,66,0,0,2,1.0,2
20499,"S","M",40000,4,0,2,65,0,0,2,1.0,4
20500,"M","F",40000,4,0,2,66,0,1,2,1.0,4
20501,"M","F",70000,4,0,2,66,0,0,2,0.1,4
20502,"M","M",70000,4,0,2,66,0,1,2,1.0,5
20503,"M","M",40000,4,0,2,65,0,1,2,0.2,5
20504,"M","F",40000,5,0,2,65,0,0,2,0.2,4
20505,"M","F",40000,5,0,2,65,0,0,2,1.0,4
20506,"M","F",40000,5,0,2,65,0,0,2,1.0,4
20507,"M","M",70000,4,0,2,65,0,0,2,0.2,4
20508,"S","M",70000,5,0,2,65,0,0,2,1.0,5
20509,"M","F",70000,5,0,2,65,0,1,2,1.0,5
20510,"M","F",60000,4,0,2,63,0,1,2,0.2,5
20511,"M","M",60000,4,0,2,63,0,0,2,1.0,5
20512,"M","F",70000,2,1,1,63,0,1,2,0.2,5
20513,"S","M",70000,2,1,1,63,0,1,2,1.0,4
20514,"M","F",70000,2,1,1,63,0,1,2,0.2,4
20515,"S","F",70000,2,1,1,63,0,1,2,1.0,4
20516,"M","M",70000,2,1,1,63,0,1,2,1.0,4
20517,"M","F",70000,2,1,1,62,0,1,2,1.0,4
20518,"M","F",70000,2,1,1,62,0,1,2,1.0,4
20519,"M","M",40000,2,1,2,62,0,1,2,0.2,4
20520,"S","F",40000,2,1,2,62,0,1,2,1.0,4
20521,"M","F",40000,2,1,2,62,0,1,2,0.2,4
20522,"M","M",60000,2,1,0,61,0,1,2,1.0,4
20523,"M","F",60000,2,1,0,62,0,1,2,1.0,5
20524,"S","F",60000,2,1,2,61,0,1,2,1.0,5
20525,"M","M",60000,2,1,0,61,1,1,2,0.2,4
20526,"S","F",60000,2,1,0,61,1,1,2,1.0,5
20527,"M","F",70000,4,1,2,61,1,1,2,0.1,4
20528,"M","M",40000,2,1,2,60,0,1,2,0.2,4
20529,"S","F",60000,2,1,2,59,1,1,2,0.2,3
20530,"M","F",60000,2,1,2,60,0,0,2,1.0,4
20531,"M","M",60000,2,1,1,60,0,1,2,1.0,4
20532,"M","F",60000,2,1,1,60,0,1,2,1.0,4
20533,"M","M",60000,2,1,1,60,0,1,2,0.2,4
20534,"M","M",60000,2,1,1,60,0,1,2,0.2,4
20535,"M","F",70000,4,2,1,60,0,1,2,1.0,4
20536,"S","F",80000,3,1,1,60,0,1,2,0.5,4
20537,"S","M",80000,3,1,1,60,0,1,2,0.5,5
20538,"M","F",60000,2,1,1,59,0,1,2,0.2,5
20539,"M","M",60000,2,1,1,59,0,1,2,1.0,4
20540,"M","F",60000,2,1,1,59,0,1,2,0.2,4
